"uniform_id","prog_dur","reread_dur","lookback_dur","prog_z","reread_z","lookback_z","skip","reg.in","refix","rate","comprehension_score","Cluster_H3F"
"fi_13",199.372677595628,433.884057971014,106.333333333333,-1.60493934732452,-1.45746694398976,-1.5814280130013,0.35251274581209,0.27896512935883,0.152980877390326,360.6,-1.55364422602712,1
"fi_14",272.132978723404,525.758241758242,208,-0.258048375677346,-0.80489000835732,-1.04435384448652,0.314814814814815,0.0745945945945946,0.191351351351351,295.8,-0.65799250612409,1
"fi_15",351.201885310291,781.858757062147,692.666666666667,1.20562336247103,1.01417692210879,1.51599317525278,0.107407407407407,0.330290456431535,0.444813278008299,120.9,1.24130037419688,3
"fi_16",279.153347732181,521.742063492063,230.833333333333,-0.128091909184055,-0.833416686885054,-0.92373226893484,0.234944868532655,0.240576496674058,0.340354767184035,219.222222222222,-0.57838145041959,1
"fi_17",253.304068522484,677.103896103896,127,-0.606596811603124,0.270109292457195,-1.47225228038518,0.248559670781893,0.169769989047097,0.234392113910186,210.777777777778,-0.603281621019645,1
"fi_18",247.413020277481,535.848484848485,244,-0.7156480328288,-0.733219603852102,-0.854176761864893,0.333819241982507,0.258205689277899,0.157549234135667,270.9,-0.762478122846619,1
"fi_19",242.256920415225,532.801948051948,326.4,-0.811094371639145,-0.754858975926196,-0.418882550530949,0.308353808353808,0.231793960923623,0.196269982238011,272.75,-0.676560206592801,1
"fi_2",359.472418670438,687.909385113269,201,1.35872205146528,0.346860046750445,-1.08133272166295,0.148780487804878,0.193409742120344,0.227793696275072,160.5,0.323147018112363,2
"fi_20",263.555012224939,491.75,376.8,-0.416838065285494,-1.04644855372886,-0.152634634860672,0.263447432762836,0.1850622406639,0.152697095435685,265.083333333333,-0.526460182691059,1
"fi_21",258.691230655859,525.460396039604,143,-0.506873199581515,-0.807005589017171,-1.38772913255334,0.186377708978328,0.159056316590563,0.200152207001522,245.166666666667,-0.861169696303761,1
"fi_22",278.8876953125,725.132796780684,943.666666666667,-0.133009492538153,0.611255755298593,2.84195005686467,0.15091066782307,0.351378958120531,0.279877425944842,145.444444444444,0.982757946633719,3
"fi_23",282.683277027027,653.807228915663,521.2,-0.0627481733269005,0.10463443262764,0.610186774321628,0.290619251992643,0.331028522039758,0.146931719965428,209.25,0.18934709275402,2
"fi_24",278.670535714286,504.873873873874,276.75,-0.137029408587259,-0.953230447801812,-0.681168443646608,0.327649208282582,0.115942028985507,0.125905797101449,292.166666666667,-0.54513143086943,1
"fi_25",263.614549402823,629.454545454545,296.333333333333,-0.415735952098405,-0.0683412488139183,-0.57771563249827,0.260330578512397,0.240223463687151,0.179888268156425,206.111111111111,-0.360111445233019,1
"fi_26",258.839760068552,542.082089552239,248.2,-0.504123720512848,-0.688942675472084,-0.831989435559037,0.304213135068154,0.102404274265361,0.21193232413179,296.916666666667,-0.657929121514476,1
"fi_27",260.504780114723,575.07,176,-0.473301961489877,-0.454631483518832,-1.21340014015019,0.263233190271817,0.128155339805825,0.223300970873786,254,-0.689730271696657,1
"fi_28",320.097087378641,829.167539267016,392.25,0.629831744518863,1.35020842570565,-0.0710169702355578,0.255060728744939,0.202898550724638,0.321557971014493,183.454545454545,0.635690134448573,2
"fi_3",323.213722397476,561.227722772277,397.714285714286,0.687524847814535,-0.552952366307429,-0.042150805909061,0.237370663420572,0.142857142857143,0.232242617717478,212.5,0.096478987460867,2
"fi_30",255.796622097115,606.979674796748,499,-0.560456294673137,-0.227978936116452,0.492910906704959,0.147022332506203,0.232727272727273,0.241454545454545,186.333333333333,-0.144702926692703,2
"fi_33",323.919191919192,696.373737373737,710.6,0.70058403688939,0.406981844110218,1.61072953678096,0.168421052631579,0.206999255398362,0.326135517498139,168.166666666667,0.88554702902311,3
"fi_34",372.158374211633,824.197318007663,400.666666666667,1.59355613983919,1.31490523578719,-0.0265542726781868,0.141111789859499,0.199857752489331,0.240398293029872,132.833333333333,1.02392774486838,3
"fi_35",271.569432314411,619.003703703704,346.714285714286,-0.268480377175593,-0.142572964442962,-0.311568339623031,0.313186813186813,0.161777777777778,0.185777777777778,249,-0.243634542090035,2
"fi_38",292.500391542678,856.810402684564,108.5,0.118979811629297,1.54655406228738,-1.56998217006574,0.236793039154754,0.337947882736156,0.161237785016287,144.75,0.0405634923182105,2
"fi_39",251.535449020932,647.965277777778,431,-0.639336335794157,0.0631393965410685,0.133687528419665,0.109326744904262,0.393203883495146,0.253120665742025,151.583333333333,-0.196686456829443,2
"fi_4",231.573899371069,515.784810126582,316.25,-1.00885145031068,-0.875730707927516,-0.472501922436769,0.343683083511777,0.138662316476346,0.197389885807504,342.714285714286,-0.808010369233557,1
"fi_41",280.38134057971,612.9453125,301,-0.10536011102012,-0.185605361614855,-0.553063047713985,0.126126126126126,0.289597000937207,0.357075913776945,176.555555555556,-0.2637445672067,1
"fi_42",206.296084828711,445.442396313364,174.571428571429,-1.47677777362652,-1.37536874506674,-1.22094684977803,0.27568602425016,0.092511013215859,0.270484581497797,341.666666666667,-1.36960578790404,1
"fi_44",227.138461538462,530.406593406593,653.5,-1.09095736630394,-0.771873039396285,1.3090875529561,0.33843329253366,0.1840888066605,0.123959296947271,306.416666666667,-0.27521859245363,1
"fi_45",328.245769540693,649.565217391304,509.333333333333,0.780674804055084,0.0745036737205002,0.547498773013018,0.254268292682927,0.126737530662306,0.193785772690106,208.083333333333,0.498870655642089,2
"fi_46",274.38592750533,628.2,162.333333333333,-0.216343265515267,-0.0772522115522093,-1.28559699558988,0.332365747460087,0.145652173913043,0.21304347826087,271,-0.495392068348733,1
"fi_47",326.820189274448,621,390,0.754285397191692,-0.128393389006749,-0.0829030378994095,0.237515225334957,0.216453674121406,0.270766773162939,198.083333333333,0.238325230804829,2
"fi_48",258.484536082474,557.296943231441,173.2,-0.510699393954885,-0.580872462700844,-1.22819169102076,0.359966358284272,0.303547963206308,0.130091984231275,268.888888888889,-0.746999003698434,1
"fi_49",215.653908794788,408.350877192982,207.666666666667,-1.30355187407948,-1.63882762859367,-1.04611474339968,0.268079800498753,0.120954003407155,0.199318568994889,346.75,-1.3269034612298,1
"fi_5",264.852858481724,469.463636363636,428.333333333333,-0.392813186625622,-1.20474728672104,0.119600337114359,0.316339869281046,0.101338432122371,0.182600382409178,300.636363636364,-0.482669359532253,1
"fi_51",264.712477396022,547.144186046512,275.8,-0.395411829209454,-0.652986901151861,-0.686187005549123,0.210181818181818,0.17219152854512,0.236648250460405,236.8,-0.559916903694077,1
"fi_52",288.023255813953,621.691428571429,196.666666666667,0.036102011532395,-0.12348221244167,-1.10422440753407,0.257806244995997,0.148867313915858,0.277238403451996,233.888888888889,-0.353871181379764,1
"fi_54",241.031923383879,471.122362869198,183.166666666667,-0.833770713218839,-1.1929654496975,-1.17554081351718,0.25077399380805,0.190909090909091,0.266115702479339,272.666666666667,-1.04406016425194,1
"fi_55",238.851330203443,483.375,239.5,-0.874136423943518,-1.10593568722633,-0.877948897192597,0.344863731656185,0.112,0.1456,343.714285714286,-0.944819944903086,1
"fi_56",239.772391125719,506.55873015873,295.428571428571,-0.857086348265958,-0.941263012489419,-0.58249521526257,0.270386266094421,0.246218487394958,0.152100840336134,265.833333333333,-0.79996200763198,1
"fi_6",296.631076388889,630.75,609,0.195444340223135,-0.0591397112037269,1.07400754804882,0.186379928315412,0.134801762114537,0.244052863436123,195.4,0.382638087142781,2
