"uniform_id","prog_z","lookback_z","reread_z","G_group"
"ru_56",0.082378258568713,-0.220093071406761,0.423588338624454,"G2"
"ru_8",1.44871795055966,-0.220093071406761,0.906611372522915,"G2"
"ru_9",0.800261617691025,0.123122134940686,-0.120893635329757,"G2"
"sp_1",0.581269025737383,0.756331865741671,0.706299962184888,"G3"
"sp_11",-1.14435547431053,-0.556184641241865,-0.41748310045116,"G1"
"sp_13",-0.490425918405898,-0.40306226397953,-1.07706715768417,"G1"
"sp_15",-0.203533515860497,-0.390179898246389,-0.546504592497088,"G1"
"sp_17",0.160548772278153,0.201702248940594,-0.261751112160774,"G2"
"sp_2",-0.679476334573758,-0.135143038989918,-0.185439881795165,"G1"
"sp_21",-0.510571015323747,-0.37464422557703,-0.413028474342859,"G1"
"sp_24",0.716549468999236,-0.282588974652117,0.470621328400589,"G2"
"sp_26",-0.588858750026193,-0.676085849056342,0.261389668826174,"G1"
"sp_28",-0.674292037031179,0.0682235217655974,-0.306725693013862,"G1"
"sp_29",-0.392953418625344,-0.199347161774117,-0.451653321696827,"G1"
"sp_3",0.308343269164853,-0.434202371075469,1.1109484523343,"G2"
"sp_32",0.20835610930241,0.154429881793837,-0.170841183941088,"G2"
"sp_34",-1.00574607606308,0.60060975636165,-0.0516785579095945,"G1"
"sp_35",-0.301578204337098,1.38480620622212,0.729638173365423,"G3"
"sp_36",0.476842564137765,0.68961367353419,1.15428711695532,"G3"
"sp_37",-0.725078240850927,-0.627372981849472,-0.881930227034136,"G1"
"sp_38",-0.991576372161212,-0.378661689602068,-0.669825141932167,"G1"
"sp_4",-0.271491296412795,-0.351943236131988,-1.1859682444286,"G1"
"sp_42",-1.73198067238984,-0.9605298771055,-1.55253312228941,"G1"
"sp_44",0.555484608138602,0.239849414819023,1.13146218551738,"G2"
"sp_45",0.453753788953139,0.0600192369018507,0.620668704435218,"G2"
"sp_46",-1.55964375369561,-0.299493604218484,-1.19800821207637,"G1"
"sp_48",-0.897004549709713,-0.299348872800963,-0.838931683927436,"G1"
"sp_5",0.478344724738796,0.281851634618997,0.700749957517553,"G2"
"sp_50",0.680926314752807,0.334531594842183,1.02868307352212,"G3"
"sp_51",-0.642247131601452,0.312287637335601,-0.132440084655266,"G1"
"sp_53",-0.0117508045820173,0.887444942143683,2.14902738651792,"G3"
"sp_54",0.436128987902779,0.287137290852458,1.70154670858971,"G2"
"sp_55",-0.246035962250489,-0.475331938547209,0.159348876591303,"G1"
"sp_57",0.036831537604137,0.38578092429678,1.04920265441133,"G3"
"sp_59",-1.40562204749785,-0.197333065659644,-1.24506891675956,"G1"
"sp_60",0.347838177034495,-0.233592912518664,-0.348074789236775,"G2"
"sp_62",-0.877929669553508,-0.294549000070322,-0.364946702381541,"G1"
"sp_63",-0.285354858857393,1.30134157627629,2.73721220587521,"G3"
"sp_8",-0.586765266672857,-0.595993317419711,-0.434532138137858,"G1"
"sp_9",-0.0197022457915185,-0.278727141173594,-0.0620992700841976,"G2"
"tr_10",0.18389309024923,-0.220093071406761,-0.284752803779795,"G2"
"tr_12",-0.676579330114351,-0.220093071406761,0.230967122108993,"G1"
"tr_13",0.880655294973598,-0.220093071406761,2.28000839881673,"G2"
"tr_14",-0.386818900780558,-0.220093071406761,0.246659450453239,"G1"
"tr_16",-0.466078466915355,-0.220093071406761,-0.849024836695157,"G1"
"tr_18",-0.266256691955116,-0.220093071406761,-0.325590302072982,"G1"
"tr_2",-0.124217059452476,-0.220093071406761,0.75500575806433,"G2"
"tr_23",0.870044594510244,-0.220093071406761,-0.00527573957915375,"G2"
"tr_29",-1.01205878948893,-0.220093071406761,0.183661122811103,"G1"
"tr_3",0.736517673877295,-0.220093071406761,1.26531370851511,"G2"
"tr_30",-0.155999756355991,-0.220093071406761,0.209498726533,"G2"
"tr_34",1.14084697904015,-0.220093071406761,-0.0512102755672945,"G2"
"tr_36",2.21681600573639,-0.220093071406761,1.11745870876872,"G2"
"tr_37",1.05599023389935,-0.220093071406761,0.326476469446898,"G2"
"tr_39",-0.671468169305576,-0.220093071406761,-0.209966230649732,"G1"
"tr_42",-0.608407907244331,-0.220093071406761,-0.124566610547349,"G1"
"tr_49",-0.186916110347425,-0.220093071406761,0.302262953181892,"G2"
"tr_52",-0.796404315624529,-0.220093071406761,-0.251271882161175,"G1"
